all_ids,eye_category,eye_position,gaze_direction,heart_rates,p2p_intervals,sys_peaks,dys_peaks,engagement_labels,video_names
2931,1,4,2,72.0985878,0.858333333,0.651230251,0.626500655,0,subject_57_randomncga496ccj_vid_2_10.mp4
2932,1,4,2,59.64511086,1.075,7.292796651,6.797008982,0,subject_57_randomncga496ccj_vid_2_11.mp4
2933,1,4,2,77.54577889,0.8,1.609586802,1.492299452,0,subject_57_randomncga496ccj_vid_2_12.mp4
2934,1,4,2,59.98997951,1.041666667,5.630212066,5.468581335,0,subject_57_randomncga496ccj_vid_2_13.mp4
2935,0,4,2,80.93792173,0.794444444,0.184524585,0.170628055,0,subject_57_randomncga496ccj_vid_2_14.mp4
2936,0,4,2,78.93971829,0.78,8.045483347,7.078283878,0,subject_57_randomncga496ccj_vid_2_16.mp4
2937,1,4,2,67.9607673,0.941666667,1.464524967,1.283416263,0,subject_57_randomncga496ccj_vid_2_17.mp4
2938,1,4,2,72.72727273,0.86,3.350610176,2.916921538,0,subject_57_randomncga496ccj_vid_2_18.mp4
2939,1,4,1,75.56390977,0.84,0.06684661,0.054876201,0,subject_57_randomncga496ccj_vid_2_19.mp4
2940,1,4,2,74.20979021,0.84,3.607423779,3.378259643,0,subject_57_randomncga496ccj_vid_2_2.mp4
2941,1,4,2,73.41683085,0.95,0.840898326,0.736612273,1,subject_57_randomncga496ccj_vid_2_20.mp4
2942,0,4,2,55.67783484,1.144444444,0.610012511,0.560726158,1,subject_57_randomncga496ccj_vid_2_21.mp4
2943,0,4,1,57.78996865,1.041666667,0.445995557,0.43387331,1,subject_57_randomncga496ccj_vid_2_22.mp4
2944,1,4,1,77.50505051,0.805555556,0.44083388,0.395427917,0,subject_57_randomncga496ccj_vid_2_23.mp4
2945,1,4,1,80.16814764,0.78,0.434159468,0.387334743,2,subject_57_randomncga496ccj_vid_2_24.mp4
2946,0,4,1,79.06306306,0.813333333,0.178945595,0.169015665,2,subject_57_randomncga496ccj_vid_2_25.mp4
2947,1,4,1,57.63914359,1.091666667,0.123964693,0.115035586,1,subject_57_randomncga496ccj_vid_2_26.mp4
2948,1,4,2,63.68571429,0.96,0.470882399,0.441511501,0,subject_57_randomncga496ccj_vid_2_28.mp4
2949,1,4,2,64.59090909,0.966666667,1.793022427,1.691965094,2,subject_57_randomncga496ccj_vid_2_29.mp4
2950,1,4,2,63.05386578,1.058333333,0.029451213,0.027662127,0,subject_57_randomncga496ccj_vid_2_3.mp4
2951,1,4,2,77.72232305,0.8,0.223591896,0.208178783,3,subject_57_randomncga496ccj_vid_2_30.mp4
2952,1,4,2,75.23472204,0.833333333,0.33898266,0.321582241,3,subject_57_randomncga496ccj_vid_2_31.mp4
2953,0,4,2,77.6998557,0.794444444,0.20645816,0.193956379,3,subject_57_randomncga496ccj_vid_2_32.mp4
2954,1,4,2,66.84149184,0.975,0.217915113,0.186723823,3,subject_57_randomncga496ccj_vid_2_33.mp4
2955,0,4,2,76.43563368,0.85,0.568480007,0.529504528,3,subject_57_randomncga496ccj_vid_2_34.mp4
2956,1,4,2,79.38002333,0.775,0.013976049,0.011578859,0,subject_57_randomncga496ccj_vid_2_4.mp4
2957,1,4,2,79.55844156,0.78,0.142883372,0.136401382,0,subject_57_randomncga496ccj_vid_2_5.mp4
2958,1,4,2,60.08522727,1.016666667,1.257414407,1.113607314,0,subject_57_randomncga496ccj_vid_2_6.mp4
2959,1,4,2,69.72310987,0.866666667,1.321319856,1.213199831,0,subject_57_randomncga496ccj_vid_2_7.mp4
2960,1,4,2,78.12836439,0.793333333,0.228453485,0.192043997,0,subject_57_randomncga496ccj_vid_2_8.mp4
2961,1,4,2,61.37681159,1.155555556,17.57060231,15.64205474,0,subject_57_randomncga496ccj_vid_2_9.mp4
2962,0,4,2,69.38661339,0.926666667,1.007950146,0.84389286,2,subject_0_2msdhgqawh_vid_0_0.mp4
2963,1,4,2,72.84598593,0.886666667,0.619328757,0.541845527,1,subject_0_2msdhgqawh_vid_0_1.mp4
2964,1,4,2,63.72636555,0.975,0.915574825,0.835274133,0,subject_0_2msdhgqawh_vid_0_10.mp4
2965,1,4,2,75.28674624,0.813333333,1.536805948,1.414422724,0,subject_0_2msdhgqawh_vid_0_11.mp4
2966,1,4,2,83.67464115,0.74,0.814419097,0.658626227,0,subject_0_2msdhgqawh_vid_0_13.mp4
2967,1,4,2,67.82217782,0.9,0.785185902,0.649723142,0,subject_0_2msdhgqawh_vid_0_14.mp4
2968,1,4,2,75.22653959,0.833333333,0.905481293,0.659421421,0,subject_0_2msdhgqawh_vid_0_15.mp4
2969,2,4,2,62.72689447,0.966666667,1.044465516,0.975162149,0,subject_0_2msdhgqawh_vid_0_16.mp4
2970,1,4,2,60.87658802,1.008333333,0.829555856,0.679306049,0,subject_0_2msdhgqawh_vid_0_17.mp4
2971,1,4,2,72.35331304,0.88,1.331852812,1.1979277,0,subject_0_2msdhgqawh_vid_0_18.mp4
2972,1,4,2,78.74049935,0.791666667,1.276662791,1.155103859,0,subject_0_2msdhgqawh_vid_0_19.mp4
2973,1,4,2,73.80411255,0.846666667,1.865269729,1.752009393,1,subject_0_2msdhgqawh_vid_0_2.mp4
2974,1,4,2,70.94193163,0.873333333,1.135401576,0.936583846,0,subject_0_2msdhgqawh_vid_0_20.mp4
2975,2,4,2,81.91113235,0.738888889,0.746998117,0.663583432,0,subject_0_2msdhgqawh_vid_0_21.mp4
2976,1,4,2,78.49190283,0.825,0.78646341,0.693014921,0,subject_0_2msdhgqawh_vid_0_22.mp4
2977,2,4,2,62.03040986,1,1.089416962,0.992651696,0,subject_0_2msdhgqawh_vid_0_23.mp4
2978,1,4,2,76.01290323,0.82,1.033215525,0.929894805,0,subject_0_2msdhgqawh_vid_0_24.mp4
2979,1,4,2,78.98420906,0.788888889,1.22062412,1.018809384,1,subject_0_2msdhgqawh_vid_0_25.mp4
2980,0,4,2,81.96053946,0.738888889,0.760586352,0.690850896,2,subject_0_2msdhgqawh_vid_0_26.mp4
2982,2,4,2,68.53674624,0.893333333,0.83441216,0.733785277,0,subject_0_2msdhgqawh_vid_0_3.mp4
2983,2,4,2,72.7657761,0.853333333,1.377533956,1.248505708,0,subject_0_2msdhgqawh_vid_0_4.mp4
2984,1,4,2,76.74271674,0.82,1.615160535,1.322772649,0,subject_0_2msdhgqawh_vid_0_5.mp4
2985,1,4,2,67.66483516,0.958333333,1.466326977,1.265402335,0,subject_0_2msdhgqawh_vid_0_6.mp4
2986,1,4,2,87.17946051,0.694444444,1.045987197,0.896628396,0,subject_0_2msdhgqawh_vid_0_7.mp4
2987,1,4,2,77.56027165,0.813333333,1.385887256,1.206192529,0,subject_0_2msdhgqawh_vid_0_8.mp4
2988,1,4,2,66.74406605,0.975,1.285096323,1.148968992,0,subject_0_2msdhgqawh_vid_0_9.mp4
2989,1,4,2,71.14850694,0.893333333,0.935502761,0.769239964,0,subject_0_2msdhgqawh_vid_1_0.mp4
2990,1,4,2,66.48809524,0.958333333,1.120802324,1.049808081,0,subject_0_2msdhgqawh_vid_1_1.mp4
2991,1,4,2,71.03105087,0.88,0.932210935,0.837193673,0,subject_0_2msdhgqawh_vid_1_11.mp4
2992,1,4,2,59.06227106,1.05,1.345654817,1.219449943,0,subject_0_2msdhgqawh_vid_1_12.mp4
2993,1,4,2,69.65217391,0.913333333,0.779657211,0.661484898,0,subject_0_2msdhgqawh_vid_1_13.mp4
2994,1,4,2,83.1938542,0.738888889,1.740274894,1.541574873,0,subject_0_2msdhgqawh_vid_1_14.mp4
2995,1,4,2,70.64935065,0.9,0.902081805,0.720587289,0,subject_0_2msdhgqawh_vid_1_15.mp4
2996,1,4,2,75.97724628,0.826666667,1.029419268,0.875283357,0,subject_0_2msdhgqawh_vid_1_16.mp4
2997,1,4,2,67.30769231,0.925,1.523734864,1.386937163,0,subject_0_2msdhgqawh_vid_1_17.mp4
2998,1,4,2,79.3264488,0.8,1.197567599,1.116850239,0,subject_0_2msdhgqawh_vid_1_18.mp4
2999,1,4,2,70.32493369,0.908333333,1.403898682,1.184683542,0,subject_0_2msdhgqawh_vid_1_19.mp4
3000,1,4,2,70.38277512,0.92,0.973614832,0.784896719,2,subject_0_2msdhgqawh_vid_1_2.mp4
3001,0,4,2,76.64433812,0.826666667,0.785090273,0.6076251,0,subject_0_2msdhgqawh_vid_1_20.mp4
3002,1,4,2,77.28503076,0.84,1.231098793,1.155476299,1,subject_0_2msdhgqawh_vid_1_21.mp4
3003,1,4,2,80.13186813,0.793333333,2.042342067,1.790270633,0,subject_0_2msdhgqawh_vid_1_22.mp4
3004,1,4,2,70.20113852,0.893333333,1.114936008,1.024483961,0,subject_0_2msdhgqawh_vid_1_23.mp4
3005,1,4,2,78.32028661,0.78,0.928352786,0.839774382,0,subject_0_2msdhgqawh_vid_1_24.mp4
3006,1,4,2,83.21155161,0.727777778,1.246572835,1.022206264,0,subject_0_2msdhgqawh_vid_1_25.mp4
3007,1,4,2,66.63734115,0.916666667,0.966270879,0.878010332,0,subject_0_2msdhgqawh_vid_1_26.mp4
3008,1,4,2,76.7554636,0.833333333,1.327033063,1.141806922,0,subject_0_2msdhgqawh_vid_1_27.mp4
3009,0,4,2,84.65838509,0.711111111,0.93988197,0.767095605,1,subject_0_2msdhgqawh_vid_1_28.mp4
3010,0,4,2,80.95109696,0.788888889,0.655858735,0.532009184,2,subject_0_2msdhgqawh_vid_1_29.mp4
3011,1,4,2,81.36803296,0.766666667,1.256160879,1.034528477,2,subject_0_2msdhgqawh_vid_1_3.mp4
3012,0,4,2,76.30001577,0.826666667,1.336617454,1.202773773,2,subject_0_2msdhgqawh_vid_1_30.mp4
3014,1,4,2,71.72295549,0.858333333,1.008598832,0.888244541,2,subject_0_2msdhgqawh_vid_1_4.mp4
3015,1,4,2,80.01179419,0.793333333,1.009259516,0.84041337,0,subject_0_2msdhgqawh_vid_1_5.mp4
3016,1,4,2,64.37937063,0.983333333,1.009920613,0.95591437,0,subject_0_2msdhgqawh_vid_1_6.mp4
3017,1,4,2,73.11888112,0.86,1.161262897,1.032740374,0,subject_0_2msdhgqawh_vid_1_7.mp4
3018,1,4,2,72.96100478,0.853333333,1.165599175,1.017522988,0,subject_0_2msdhgqawh_vid_1_8.mp4
3019,1,4,2,73.07923655,0.86,0.983294733,0.892110306,0,subject_0_2msdhgqawh_vid_1_9.mp4
3020,1,4,2,79.4198139,0.788888889,1.174545326,1.069059951,1,subject_0_2msdhgqawh_vid_2_0.mp4
3021,0,4,2,67.34747546,0.908333333,1.146666219,1.088701506,0,subject_0_2msdhgqawh_vid_2_1.mp4
3022,0,4,2,71.66666667,0.853333333,1.581825945,1.411046838,0,subject_0_2msdhgqawh_vid_2_10.mp4
3023,1,4,2,80.98017772,0.793333333,0.673522322,0.535382712,0,subject_0_2msdhgqawh_vid_2_11.mp4
3024,1,4,2,68.67709815,0.946666667,1.295545548,1.201674634,0,subject_0_2msdhgqawh_vid_2_12.mp4
3025,1,4,2,64.78580563,0.958333333,1.215018615,0.993163897,0,subject_0_2msdhgqawh_vid_2_13.mp4
3026,1,4,2,72.75689223,0.866666667,1.014557148,0.979528094,0,subject_0_2msdhgqawh_vid_2_14.mp4
3027,1,4,2,76.59954233,0.813333333,0.583392546,0.417911473,0,subject_0_2msdhgqawh_vid_2_15.mp4
3028,1,4,2,81.17813765,0.8,1.236342448,1.120647741,0,subject_0_2msdhgqawh_vid_2_16.mp4
3029,1,4,2,75.27272727,0.833333333,0.917571962,0.839573247,0,subject_0_2msdhgqawh_vid_2_17.mp4
3030,1,4,2,83.74333396,0.727777778,0.856808661,0.757271595,0,subject_0_2msdhgqawh_vid_2_18.mp4
3031,1,4,2,79.47204969,0.783333333,1.178796999,1.081672168,0,subject_0_2msdhgqawh_vid_2_19.mp4
3032,1,4,2,81.68463116,0.793333333,0.966854607,0.844198192,0,subject_0_2msdhgqawh_vid_2_2.mp4
3033,1,4,2,74.69162417,0.833333333,0.809473349,0.739665881,0,subject_0_2msdhgqawh_vid_2_20.mp4
3034,1,4,2,80.10434783,0.76,1.441361622,1.274234433,0,subject_0_2msdhgqawh_vid_2_21.mp4
3035,1,4,2,73.83399209,0.893333333,1.101286913,1.03517882,0,subject_0_2msdhgqawh_vid_2_22.mp4
3036,1,4,2,79.45655841,0.783333333,1.316167685,1.20796361,0,subject_0_2msdhgqawh_vid_2_23.mp4
3037,1,4,2,71.70138002,0.916666667,0.794776092,0.721883914,0,subject_0_2msdhgqawh_vid_2_24.mp4
3038,1,4,2,79.30838488,0.783333333,1.164132234,0.958556786,0,subject_0_2msdhgqawh_vid_2_25.mp4
3039,1,4,2,69.87077922,0.873333333,1.143975538,0.903580489,0,subject_0_2msdhgqawh_vid_2_26.mp4
3040,2,4,2,82.65123035,0.753333333,1.025714431,0.932462744,0,subject_0_2msdhgqawh_vid_2_27.mp4
3041,1,4,2,63.27950311,1,0.968595095,0.892238632,0,subject_0_2msdhgqawh_vid_2_28.mp4
3042,1,4,2,76.76322216,0.794444444,0.67315566,0.455464507,0,subject_0_2msdhgqawh_vid_2_29.mp4
3043,1,4,2,75.79323974,0.8,1.144119163,0.962068026,0,subject_0_2msdhgqawh_vid_2_3.mp4
3044,1,4,2,79.57246052,0.766666667,0.861087714,0.667427935,0,subject_0_2msdhgqawh_vid_2_30.mp4
3045,1,4,2,66.63875598,0.983333333,0.849224824,0.756408137,3,subject_0_2msdhgqawh_vid_2_31.mp4
3046,1,4,2,64.8102278,0.941666667,0.84924141,0.759612758,2,subject_0_2msdhgqawh_vid_2_32.mp4
3047,1,4,2,60.5875576,0.991666667,0.823406869,0.758326346,1,subject_0_2msdhgqawh_vid_2_33.mp4
3049,1,4,2,72.32620321,0.891666667,0.931231809,0.841316299,0,subject_0_2msdhgqawh_vid_2_4.mp4
3050,1,4,2,78.25621948,0.8,1.055187813,0.925151317,0,subject_0_2msdhgqawh_vid_2_5.mp4
3051,1,4,2,70.95665025,0.86,1.096151182,0.932621407,0,subject_0_2msdhgqawh_vid_2_6.mp4
3052,1,4,2,75.56027165,0.853333333,1.068946813,0.921498891,0,subject_0_2msdhgqawh_vid_2_7.mp4
3053,1,4,2,75.27272727,0.82,0.693782206,0.599368099,0,subject_0_2msdhgqawh_vid_2_8.mp4
3054,1,4,2,76.22009569,0.826666667,1.053399902,0.892495486,0,subject_0_2msdhgqawh_vid_2_9.mp4
3055,1,4,2,79.38423133,0.806666667,0.111574179,0.098817777,1,subject_50_randomk7q6709t2k_vid_0_0.mp4
3056,1,4,2,75.8174145,0.82,38.05909372,36.15352304,1,subject_50_randomk7q6709t2k_vid_0_1.mp4
3057,1,4,2,67.37480799,0.92,0.912475412,0.849124914,1,subject_37_random6k0syo0a0y_vid_0_0.mp4
3058,1,4,2,65.10820382,0.941666667,1.135846876,1.02902653,0,subject_37_random6k0syo0a0y_vid_0_1.mp4
3059,1,4,2,72.69364857,0.866666667,1.494441091,1.294427846,0,subject_37_random6k0syo0a0y_vid_0_10.mp4
3060,1,4,2,45.04916816,1.344444444,2.715293429,2.518942837,0,subject_37_random6k0syo0a0y_vid_0_11.mp4
3061,1,4,2,67.01612903,0.958333333,0.140094642,0.121317834,0,subject_37_random6k0syo0a0y_vid_0_12.mp4
3062,1,4,2,63.91462527,1,0.096028661,0.087930075,0,subject_37_random6k0syo0a0y_vid_0_13.mp4
3063,1,4,2,61.32127193,1.008333333,0.115128507,0.105504101,0,subject_37_random6k0syo0a0y_vid_0_14.mp4
3064,1,4,2,79.97451824,0.766666667,0.148884503,0.136751035,0,subject_37_random6k0syo0a0y_vid_0_15.mp4
3065,1,4,2,80.32125604,0.761111111,3.491549647,3.213338271,0,subject_37_random6k0syo0a0y_vid_0_16.mp4
3066,1,4,2,76.8137931,0.813333333,3.852998234,3.357435829,0,subject_37_random6k0syo0a0y_vid_0_17.mp4
3067,2,4,2,73.25,0.86,2.180746248,1.901178432,0,subject_37_random6k0syo0a0y_vid_0_18.mp4
3068,2,4,2,66.30639098,1.016666667,0.679303932,0.568097,0,subject_37_random6k0syo0a0y_vid_0_19.mp4
3069,1,4,2,71.31212086,0.846666667,0.999605506,0.913522437,1,subject_37_random6k0syo0a0y_vid_0_2.mp4
3070,1,4,2,71.97813765,0.88,1.978842909,1.735007788,0,subject_37_random6k0syo0a0y_vid_0_20.mp4
3071,1,4,2,61.97916667,0.991666667,2.484193139,2.15728774,0,subject_37_random6k0syo0a0y_vid_0_21.mp4
3072,1,4,2,74.97653959,0.873333333,0.064617896,0.060031754,0,subject_37_random6k0syo0a0y_vid_0_22.mp4
3073,1,4,2,69.67093596,0.88,0.062241165,0.056647385,0,subject_37_random6k0syo0a0y_vid_0_23.mp4
3074,1,4,2,71.87014457,0.866666667,2.283515373,2.022733838,0,subject_37_random6k0syo0a0y_vid_0_24.mp4
3075,1,4,2,67.8340081,0.941666667,0.115267274,0.10801498,1,subject_37_random6k0syo0a0y_vid_0_25.mp4
3076,0,4,2,74.63369963,0.875,1.797580377,1.715611523,3,subject_37_random6k0syo0a0y_vid_0_26.mp4
3078,1,4,2,80.49019608,0.788888889,2.597751816,2.332070535,0,subject_37_random6k0syo0a0y_vid_0_3.mp4
3079,1,4,2,69.77006186,0.92,4.991412979,4.315862634,0,subject_37_random6k0syo0a0y_vid_0_4.mp4
3080,1,4,2,77.5979861,0.833333333,2.711724554,2.355160541,0,subject_37_random6k0syo0a0y_vid_0_5.mp4
3081,1,4,2,76.17902951,0.8,3.921679889,3.418041946,0,subject_37_random6k0syo0a0y_vid_0_6.mp4
3082,1,4,2,76.51833933,0.853333333,2.207203912,2.015718617,0,subject_37_random6k0syo0a0y_vid_0_7.mp4
3083,1,4,2,71.6033966,0.925,3.677136891,3.36340388,0,subject_37_random6k0syo0a0y_vid_0_8.mp4
3084,1,4,2,82.25321827,0.755555556,2.101077328,1.786769487,0,subject_37_random6k0syo0a0y_vid_0_9.mp4
3085,0,4,2,57.3956044,1.075,1.51544019,1.282315644,1,subject_37_random6k0syo0a0y_vid_1_0.mp4
3086,0,4,2,80.58655161,0.766666667,2.214642492,2.081204907,0,subject_37_random6k0syo0a0y_vid_1_1.mp4
3087,1,4,2,67.21499267,0.95,0.381516788,0.357165487,0,subject_37_random6k0syo0a0y_vid_1_10.mp4
3088,1,4,2,63.24249458,0.983333333,0.24885649,0.232801706,0,subject_37_random6k0syo0a0y_vid_1_11.mp4
3089,1,4,2,74.68347442,0.853333333,0.40456373,0.348149224,0,subject_37_random6k0syo0a0y_vid_1_12.mp4
3090,1,4,2,68.99891775,0.9,0.887432083,0.817366619,0,subject_37_random6k0syo0a0y_vid_1_13.mp4
3091,1,4,2,73.94405594,0.85,0.233622356,0.225596542,0,subject_37_random6k0syo0a0y_vid_1_14.mp4
3092,1,4,2,63.72213501,1.091666667,0.293569894,0.277248921,0,subject_37_random6k0syo0a0y_vid_1_15.mp4
3093,1,4,2,73.67799935,0.941666667,0.939126446,0.880851093,0,subject_37_random6k0syo0a0y_vid_1_16.mp4
3096,1,4,2,60.34851946,1.05,0.610260025,0.576087088,0,subject_37_random6k0syo0a0y_vid_1_20.mp4
3097,1,4,2,69.88294314,0.9,0.479834029,0.435119851,0,subject_37_random6k0syo0a0y_vid_1_21.mp4
3098,1,4,2,70.07960338,0.873333333,0.451932115,0.424166165,0,subject_37_random6k0syo0a0y_vid_1_22.mp4
3099,1,4,2,77.09807607,0.816666667,0.310279712,0.293932424,0,subject_37_random6k0syo0a0y_vid_1_23.mp4
3100,1,4,2,79.56363636,0.766666667,0.174188823,0.162853866,0,subject_37_random6k0syo0a0y_vid_1_25.mp4
3101,1,4,2,87.1158958,0.7,0.685567899,0.613358462,0,subject_37_random6k0syo0a0y_vid_1_26.mp4
3102,1,4,2,66.90628011,0.908333333,2.927765146,2.700492997,0,subject_37_random6k0syo0a0y_vid_1_27.mp4
3103,1,4,2,59.33095166,1.091666667,2.362096501,2.194840595,0,subject_37_random6k0syo0a0y_vid_1_28.mp4
3104,1,4,2,72.10312879,0.88,3.111482606,2.942641072,0,subject_37_random6k0syo0a0y_vid_1_29.mp4
3105,1,4,2,74.24040921,0.84,2.249505792,1.93787064,0,subject_37_random6k0syo0a0y_vid_1_3.mp4
3106,1,4,2,80.51282051,0.773333333,1.744016814,1.595562029,3,subject_37_random6k0syo0a0y_vid_1_31.mp4
3107,1,4,2,72.16216216,0.875,1.703935701,1.552205141,3,subject_37_random6k0syo0a0y_vid_1_32.mp4
3108,1,4,2,82.32919255,0.805555556,1.043042076,0.98488242,3,subject_37_random6k0syo0a0y_vid_1_33.mp4
3109,1,4,2,69.22077922,0.893333333,1.942903202,1.873273073,0,subject_37_random6k0syo0a0y_vid_1_4.mp4
3110,1,4,2,76.28161312,0.866666667,0.663174565,0.646011978,0,subject_37_random6k0syo0a0y_vid_1_5.mp4
3111,1,4,2,63.75778877,0.966666667,1.701050029,1.549112405,1,subject_37_random6k0syo0a0y_vid_1_6.mp4
3112,1,4,2,74.39930035,0.82,2.250746589,2.108002244,1,subject_37_random6k0syo0a0y_vid_1_7.mp4
3113,1,4,2,62.75083056,1.033333333,1.049388813,0.976017779,1,subject_37_random6k0syo0a0y_vid_1_8.mp4
3114,1,4,2,84.50102529,0.727777778,3.002448119,2.751244374,1,subject_37_random6k0syo0a0y_vid_1_9.mp4
3115,1,4,2,72.04323974,0.853333333,2.127563497,1.914748496,0,subject_37_random6k0syo0a0y_vid_2_0.mp4
3116,0,4,2,74.79503106,0.853333333,2.435648342,2.280149992,0,subject_37_random6k0syo0a0y_vid_2_1.mp4
3117,1,4,2,66.81944166,0.908333333,1.375269961,1.280430351,0,subject_37_random6k0syo0a0y_vid_2_10.mp4
3118,1,4,2,77.75362319,0.8,1.84625888,1.632415374,0,subject_37_random6k0syo0a0y_vid_2_11.mp4
3119,0,4,2,70.11382114,0.913333333,2.318827914,2.123896503,0,subject_37_random6k0syo0a0y_vid_2_12.mp4
3120,0,4,2,75.83262504,0.84,1.853418447,1.700511105,0,subject_37_random6k0syo0a0y_vid_2_13.mp4
3121,0,4,2,79.84210526,0.825,1.527981395,1.419665315,0,subject_37_random6k0syo0a0y_vid_2_15.mp4
3122,1,4,2,64.0707119,1.016666667,1.781603895,1.584799751,0,subject_37_random6k0syo0a0y_vid_2_16.mp4
3123,1,4,2,58.74350859,1.058333333,1.15398122,0.920311528,0,subject_37_random6k0syo0a0y_vid_2_17.mp4
3124,1,4,2,71.43033446,0.886666667,1.07280957,1.023473991,0,subject_37_random6k0syo0a0y_vid_2_18.mp4
3125,1,4,2,81.6712497,0.755555556,1.791429572,1.610544139,0,subject_37_random6k0syo0a0y_vid_2_19.mp4
3126,0,4,2,74.68571429,0.853333333,0.143923099,0.124548521,0,subject_37_random6k0syo0a0y_vid_2_2.mp4
3127,1,4,2,70.08982684,0.88,0.153199446,0.149018421,0,subject_37_random6k0syo0a0y_vid_2_20.mp4
3128,1,4,2,65.41197771,0.94,1.780684211,1.577264238,0,subject_37_random6k0syo0a0y_vid_2_21.mp4
3129,1,4,2,65.40659341,0.92,2.246439297,2.046932755,0,subject_37_random6k0syo0a0y_vid_2_22.mp4
3130,1,4,2,80.02811376,0.786666667,2.438177665,2.202712164,0,subject_37_random6k0syo0a0y_vid_2_24.mp4
3131,0,4,2,80.28571429,0.8,2.299418813,2.090358037,0,subject_37_random6k0syo0a0y_vid_2_25.mp4
3132,1,4,2,79.65171625,0.76,1.584043424,1.363576271,0,subject_37_random6k0syo0a0y_vid_2_27.mp4
3133,1,4,2,54.05156308,1.116666667,1.386962496,1.142974798,0,subject_37_random6k0syo0a0y_vid_2_28.mp4
3134,1,4,2,68.76566476,0.893333333,1.616270029,1.539883312,0,subject_37_random6k0syo0a0y_vid_2_29.mp4
3135,0,4,2,73.72999807,0.833333333,0.105065605,0.100759433,0,subject_37_random6k0syo0a0y_vid_2_3.mp4
3136,1,4,2,83.24979114,0.738888889,2.111344003,1.737047235,1,subject_37_random6k0syo0a0y_vid_2_30.mp4
3137,0,4,2,75.13784461,0.82,1.430385192,1.251872353,2,subject_37_random6k0syo0a0y_vid_2_31.mp4
3139,0,4,2,76.06445823,0.813333333,0.09190532,0.08207266,0,subject_37_random6k0syo0a0y_vid_2_4.mp4
3140,0,4,2,69.38664596,0.875,0.090922068,0.084849106,0,subject_37_random6k0syo0a0y_vid_2_5.mp4
3141,0,4,2,69.46343131,0.958333333,0.095469301,0.083313236,0,subject_37_random6k0syo0a0y_vid_2_6.mp4
3142,0,4,2,75.42857143,0.826666667,0.136821055,0.124815258,0,subject_37_random6k0syo0a0y_vid_2_7.mp4
3143,0,4,2,77.90217391,0.793333333,1.864243596,1.69053045,0,subject_37_random6k0syo0a0y_vid_2_8.mp4
3144,0,4,2,74.95411255,0.813333333,2.502192912,2.392741364,0,subject_37_random6k0syo0a0y_vid_2_9.mp4
3145,1,4,2,72.48188406,0.9,0.676502016,0.604028101,0,subject_46_63qxcb41wr_vid_0_0.mp4
3146,0,4,2,48.80952381,1.233333333,0.306852057,0.283059929,0,subject_46_63qxcb41wr_vid_0_1.mp4
3147,0,4,2,66.25083211,0.95,0.489669147,0.411126868,0,subject_46_63qxcb41wr_vid_0_10.mp4
3148,0,4,2,70.4784689,0.925,0.345277248,0.308301039,0,subject_46_63qxcb41wr_vid_0_11.mp4
3149,1,4,2,57.00426743,1.083333333,1.658333853,1.581415649,2,subject_107_t9w4xfx125_vid_0_0.mp4
3150,0,4,2,69.71284283,0.9,3.848065505,3.585871292,1,subject_107_t9w4xfx125_vid_0_1.mp4
3151,1,4,2,66.33536173,0.926666667,1.013983498,0.904593154,3,subject_107_t9w4xfx125_vid_0_10.mp4
3152,1,4,2,60.79674448,1.016666667,0.74791031,0.715234138,3,subject_107_t9w4xfx125_vid_0_11.mp4
3153,1,4,1,60.42999458,1.05,0.6206882,0.490708304,2,subject_107_t9w4xfx125_vid_0_12.mp4
3154,1,4,1,79.09090909,0.8,0.945186644,0.694085192,2,subject_107_t9w4xfx125_vid_0_13.mp4
3155,1,4,2,72.71531767,0.86,1.062333531,0.877730053,2,subject_107_t9w4xfx125_vid_0_14.mp4
3156,1,4,2,75.14239948,0.853333333,0.631861752,0.567029447,3,subject_107_t9w4xfx125_vid_0_15.mp4
3157,1,4,2,76.1988012,0.793333333,1.468681921,1.364458751,2,subject_107_t9w4xfx125_vid_0_16.mp4
3158,1,4,2,81.65750916,0.761111111,1.595286436,1.446566015,2,subject_107_t9w4xfx125_vid_0_17.mp4
3159,1,4,2,79.23308271,0.806666667,1.727603794,1.51930998,2,subject_107_t9w4xfx125_vid_0_18.mp4
3160,1,4,2,77.12014555,0.783333333,0.928658151,0.83778049,3,subject_107_t9w4xfx125_vid_0_19.mp4
3161,0,4,2,62.24340176,1.033333333,1.122295017,0.977583984,1,subject_107_t9w4xfx125_vid_0_2.mp4
3162,1,4,2,70.58181818,0.886666667,0.790281309,0.71870368,3,subject_107_t9w4xfx125_vid_0_20.mp4
3163,1,4,1,68.97505793,0.9,1.247612796,1.100974984,2,subject_107_t9w4xfx125_vid_0_21.mp4
3164,0,4,1,70.37724628,0.873333333,0.685609671,0.590851511,1,subject_107_t9w4xfx125_vid_0_22.mp4
3165,1,4,1,77.88294314,0.826666667,0.845865615,0.720225217,2,subject_107_t9w4xfx125_vid_0_23.mp4
3166,0,4,1,62.82781734,0.983333333,0.936195587,0.838924638,1,subject_107_t9w4xfx125_vid_0_24.mp4
3167,0,4,1,59.84106272,1.016666667,0.764035496,0.69480691,3,subject_107_t9w4xfx125_vid_0_25.mp4
3168,1,4,2,74.73109244,0.886666667,1.03258067,0.914252475,3,subject_107_t9w4xfx125_vid_0_26.mp4
3169,0,4,2,75.38190364,0.846666667,1.177689513,0.988566415,3,subject_107_t9w4xfx125_vid_0_27.mp4
